#PATH-POINTS-START Path
-1.229,116.958,120
-1.275,114.959,120
-0.359,113.386,120,0
1.156,112.08,120
2.67,110.773,120
4.184,109.467,120
5.698,108.16,120
7.213,106.854,120
8.727,105.548,120
10.241,104.241,120
11.756,102.935,120
13.27,101.628,120
14.784,100.322,120
16.299,99.015,120
17.813,97.709,120
19.327,96.402,120
20.842,95.096,120
22.356,93.789,120
23.87,92.483,120
25.385,91.176,120
26.899,89.87,120
28.413,88.563,120
29.928,87.257,120
31.442,85.951,120
32.956,84.644,120
34.47,83.338,120
35.985,82.031,120
37.499,80.725,120
39.013,79.418,120
40.528,78.112,120
42.042,76.805,120
43.556,75.499,120
45.071,74.192,120
46.585,72.886,120
48.099,71.579,120
49.614,70.273,120
51.128,68.966,120
52.642,67.66,120
54.157,66.354,120
55.671,65.047,120
57.185,63.741,120
58.699,62.434,120
60.214,61.128,120
61.728,59.821,120
63.242,58.515,120
64.757,57.208,120
66.271,55.902,120,0
67.652,54.461,120
68.97,52.957,120
70.289,51.453,120
71.607,49.949,120
72.925,48.445,120
74.244,46.941,120
75.562,45.437,120
76.88,43.933,120
78.199,42.429,120
79.517,40.925,120
80.835,39.421,120
82.154,37.917,120
83.472,36.413,120
84.79,34.909,120
86.109,33.405,120
87.427,31.901,120
88.745,30.397,120
90.064,28.893,120
91.382,27.389,120
92.7,25.885,120
94.019,24.381,120
95.337,22.877,120
96.655,21.373,120
97.974,19.869,120
99.292,18.365,120
100.61,16.861,120
101.929,15.357,120
103.247,13.853,120
104.565,12.349,120
105.883,10.845,120
107.202,9.341,120
108.52,7.837,120
109.838,6.333,120
111.157,4.829,120
112.475,3.325,120
113.793,1.821,120,0
114.202,2.944,120
114.307,4.941,120
114.413,6.938,120
114.518,8.935,120
114.624,10.933,120
114.73,12.93,120
114.835,14.927,120
114.941,16.924,120
115.046,18.921,120
115.152,20.919,120
115.257,22.916,120
115.363,24.913,120
115.468,26.91,120
115.574,28.908,120
115.679,30.905,120
115.785,32.902,120
115.89,34.899,120
115.996,36.896,120
116.102,38.894,120
116.207,40.891,120
116.313,42.888,120
116.418,44.885,120
116.524,46.882,120
116.629,48.88,120
116.735,50.877,120
116.84,52.874,120
116.946,54.871,120
117.051,56.869,120
117.157,58.866,120
117.262,60.863,120
117.368,62.86,120
117.473,64.857,120
117.579,66.855,120
117.685,68.852,120
117.79,70.849,120
117.896,72.846,120
118.001,74.843,120
118.107,76.841,120
118.212,78.838,120
118.318,80.835,120
118.423,82.832,120
118.529,84.83,120
118.634,86.827,120
118.74,88.824,120
118.845,90.821,120
118.951,92.818,120
119.057,94.816,120
119.162,96.813,120
119.268,98.81,120
119.373,100.807,120
119.479,102.804,120
119.584,104.802,120
119.69,106.799,120
119.795,108.796,120
119.901,110.793,120
119.916,111.082,120,0
119.811,109.084,120
119.706,107.087,120
119.601,105.09,120
119.496,103.093,120
119.391,101.095,120
119.285,99.098,120
